PacketRecordID,TestDayCode,TestRound,Distance_m,Direction,Azimuth_deg,PacketSequence,Received,RSSI_dBm,SNR_dB,ObstructionClass,GatewaySiteCode,TransmitterSiteCode,SourceSentinelValue,SignalMetricValid
LORA_050M_NE_100,DAY_01,1,50,NE,45,100,1,-74.9,9.2,open_or_light_wall_obstruction,GW_01,TX_050M_NE,,1
LORA_050M_E_001,DAY_01,1,50,E,90,1,1,-78.3,9.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_002,DAY_01,1,50,E,90,2,1,-69.4,8.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_003,DAY_01,1,50,E,90,3,1,-71.7,10.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_004,DAY_01,1,50,E,90,4,1,-73,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_005,DAY_01,1,50,E,90,5,1,-76.2,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_006,DAY_01,1,50,E,90,6,1,-67.5,9.3,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_007,DAY_01,1,50,E,90,7,1,-78.1,11.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_008,DAY_01,1,50,E,90,8,1,-71.1,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_009,DAY_01,1,50,E,90,9,1,-66.1,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_010,DAY_01,1,50,E,90,10,1,-72.9,9.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_011,DAY_01,1,50,E,90,11,1,-79.2,9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_012,DAY_01,1,50,E,90,12,1,-69.4,10.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_013,DAY_01,1,50,E,90,13,1,-66.9,8.1,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_014,DAY_01,1,50,E,90,14,1,-77,9.6,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_015,DAY_01,1,50,E,90,15,1,-70.1,8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_016,DAY_01,1,50,E,90,16,1,-76.8,8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_017,DAY_01,1,50,E,90,17,1,-77,7.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_018,DAY_01,1,50,E,90,18,1,-73,7.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_019,DAY_01,1,50,E,90,19,1,-70.4,9.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_020,DAY_01,1,50,E,90,20,1,-71.8,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_021,DAY_01,1,50,E,90,21,1,-70.8,10.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_022,DAY_01,1,50,E,90,22,1,-73.6,9.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_023,DAY_01,1,50,E,90,23,1,-67.3,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_024,DAY_01,1,50,E,90,24,1,-74.3,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_025,DAY_01,1,50,E,90,25,1,-67.3,7.3,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_026,DAY_01,1,50,E,90,26,1,-72.4,8.3,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_027,DAY_01,1,50,E,90,27,1,-70.9,10.1,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_028,DAY_01,1,50,E,90,28,1,-71,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_029,DAY_01,1,50,E,90,29,1,-72.4,11.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_030,DAY_01,1,50,E,90,30,1,-78.8,9.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_031,DAY_01,1,50,E,90,31,1,-71.7,10.2,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_032,DAY_01,1,50,E,90,32,1,-72.8,10.3,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_033,DAY_01,1,50,E,90,33,1,-74.9,9.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_034,DAY_01,1,50,E,90,34,1,-64.8,10.3,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_035,DAY_01,1,50,E,90,35,1,-69.2,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_036,DAY_01,1,50,E,90,36,1,-76.9,8.1,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_037,DAY_01,1,50,E,90,37,1,-81.3,9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_038,DAY_01,1,50,E,90,38,1,-75.8,9.6,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_039,DAY_01,1,50,E,90,39,1,-71.4,7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_040,DAY_01,1,50,E,90,40,1,-71.8,9.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_041,DAY_01,1,50,E,90,41,1,-75.9,9.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_042,DAY_01,1,50,E,90,42,1,-72.4,7.1,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_043,DAY_01,1,50,E,90,43,1,-69,9.1,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_044,DAY_01,1,50,E,90,44,1,-70.4,8.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_045,DAY_01,1,50,E,90,45,1,-70.7,9.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_046,DAY_01,1,50,E,90,46,1,-76.3,10,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_047,DAY_01,1,50,E,90,47,1,-74.3,10.1,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_048,DAY_01,1,50,E,90,48,1,-70.5,11,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_049,DAY_01,1,50,E,90,49,1,-71.3,9.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_050,DAY_01,1,50,E,90,50,1,-76,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_051,DAY_01,1,50,E,90,51,1,-74,8.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_052,DAY_01,1,50,E,90,52,1,-75.7,9.3,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_053,DAY_01,1,50,E,90,53,1,-66.2,7.2,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_054,DAY_01,1,50,E,90,54,1,-73.9,9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_055,DAY_01,1,50,E,90,55,1,-69.7,10.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_056,DAY_01,1,50,E,90,56,1,-73.7,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_057,DAY_01,1,50,E,90,57,1,-69.3,11,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_058,DAY_01,1,50,E,90,58,1,-74.8,9.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_059,DAY_01,1,50,E,90,59,1,-67.5,10.2,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_060,DAY_01,1,50,E,90,60,1,-70.4,8.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_061,DAY_01,1,50,E,90,61,1,-68.3,9.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_062,DAY_01,1,50,E,90,62,1,-68.7,7.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_063,DAY_01,1,50,E,90,63,1,-63.8,10,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_064,DAY_01,1,50,E,90,64,1,-72.8,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_065,DAY_01,1,50,E,90,65,1,-79.2,9.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_066,DAY_01,1,50,E,90,66,1,-69,10,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_067,DAY_01,1,50,E,90,67,1,-65.7,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_068,DAY_01,1,50,E,90,68,1,-76.5,7.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_069,DAY_01,1,50,E,90,69,1,-73.2,9.2,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_070,DAY_01,1,50,E,90,70,1,-69.1,10.2,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_071,DAY_01,1,50,E,90,71,1,-70.9,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_072,DAY_01,1,50,E,90,72,1,-72.5,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_073,DAY_01,1,50,E,90,73,1,-75,8.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_074,DAY_01,1,50,E,90,74,1,-75.1,8.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_075,DAY_01,1,50,E,90,75,1,-74.4,9.2,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_076,DAY_01,1,50,E,90,76,1,-66.8,9.2,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_077,DAY_01,1,50,E,90,77,1,-75.7,9.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_078,DAY_01,1,50,E,90,78,1,-73.5,7.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_079,DAY_01,1,50,E,90,79,1,-78.8,10.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_080,DAY_01,1,50,E,90,80,1,-70.7,8.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_081,DAY_01,1,50,E,90,81,1,-69.5,9.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_082,DAY_01,1,50,E,90,82,1,-70,8.3,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_083,DAY_01,1,50,E,90,83,1,-70.7,7.6,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_084,DAY_01,1,50,E,90,84,1,-75.9,9.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_085,DAY_01,1,50,E,90,85,1,-76,10,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_086,DAY_01,1,50,E,90,86,1,-72.3,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_087,DAY_01,1,50,E,90,87,1,-74.7,11.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_088,DAY_01,1,50,E,90,88,1,-70.6,7.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_089,DAY_01,1,50,E,90,89,1,-70.7,11.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_090,DAY_01,1,50,E,90,90,1,-72.3,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_091,DAY_01,1,50,E,90,91,1,-71.5,9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_092,DAY_01,1,50,E,90,92,1,-66.1,7.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_093,DAY_01,1,50,E,90,93,0,,,open_or_light_wall_obstruction,GW_01,TX_050M_E,91,0
LORA_050M_E_094,DAY_01,1,50,E,90,94,1,-70.1,9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_095,DAY_01,1,50,E,90,95,1,-69.4,10.8,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_096,DAY_01,1,50,E,90,96,1,-74.7,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_097,DAY_01,1,50,E,90,97,1,-73.7,9.9,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_098,DAY_01,1,50,E,90,98,1,-72.3,8.5,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_099,DAY_01,1,50,E,90,99,1,-67,10,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_E_100,DAY_01,1,50,E,90,100,1,-70.8,9.4,open_or_light_wall_obstruction,GW_01,TX_050M_E,,1
LORA_050M_SE_001,DAY_01,1,50,SE,135,1,1,-68.9,8.2,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_002,DAY_01,1,50,SE,135,2,1,-73.6,9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_003,DAY_01,1,50,SE,135,3,1,-76,6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_004,DAY_01,1,50,SE,135,4,1,-73.8,6.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_005,DAY_01,1,50,SE,135,5,1,-75.5,7.2,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_006,DAY_01,1,50,SE,135,6,1,-68.7,9.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_007,DAY_01,1,50,SE,135,7,1,-67.9,7.2,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_008,DAY_01,1,50,SE,135,8,1,-68.4,6.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_009,DAY_01,1,50,SE,135,9,1,-74.5,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_010,DAY_01,1,50,SE,135,10,1,-68,9.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_011,DAY_01,1,50,SE,135,11,1,-76.2,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_012,DAY_01,1,50,SE,135,12,1,-73.8,9.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_013,DAY_01,1,50,SE,135,13,1,-70.9,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_014,DAY_01,1,50,SE,135,14,1,-70.3,9.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_015,DAY_01,1,50,SE,135,15,1,-79.4,9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_016,DAY_01,1,50,SE,135,16,1,-71.7,6.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_017,DAY_01,1,50,SE,135,17,1,-70.6,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_018,DAY_01,1,50,SE,135,18,1,-68.9,10.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_019,DAY_01,1,50,SE,135,19,1,-76.7,7.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_020,DAY_01,1,50,SE,135,20,1,-73.2,10.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_021,DAY_01,1,50,SE,135,21,1,-77.5,9.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_022,DAY_01,1,50,SE,135,22,1,-64.6,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_023,DAY_01,1,50,SE,135,23,1,-76.2,7.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_024,DAY_01,1,50,SE,135,24,1,-73.6,8.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_025,DAY_01,1,50,SE,135,25,1,-76.3,6.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_026,DAY_01,1,50,SE,135,26,1,-75.2,9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_027,DAY_01,1,50,SE,135,27,1,-70.5,9.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_028,DAY_01,1,50,SE,135,28,1,-75.4,8.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_029,DAY_01,1,50,SE,135,29,1,-72.9,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_030,DAY_01,1,50,SE,135,30,1,-70.4,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_031,DAY_01,1,50,SE,135,31,1,-72.8,7.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_032,DAY_01,1,50,SE,135,32,1,-75.4,8.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_033,DAY_01,1,50,SE,135,33,1,-73.1,8.2,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_034,DAY_01,1,50,SE,135,34,1,-77.6,7.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_035,DAY_01,1,50,SE,135,35,1,-69.9,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_036,DAY_01,1,50,SE,135,36,1,-73.6,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_037,DAY_01,1,50,SE,135,37,1,-70.9,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_038,DAY_01,1,50,SE,135,38,1,-74.3,7.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_039,DAY_01,1,50,SE,135,39,1,-76.6,7.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_040,DAY_01,1,50,SE,135,40,1,-69.7,8.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_041,DAY_01,1,50,SE,135,41,1,-72.4,10.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_042,DAY_01,1,50,SE,135,42,1,-68.3,10.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_043,DAY_01,1,50,SE,135,43,1,-70.2,8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_044,DAY_01,1,50,SE,135,44,1,-74,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_045,DAY_01,1,50,SE,135,45,1,-70.1,8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_046,DAY_01,1,50,SE,135,46,1,-76,9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_047,DAY_01,1,50,SE,135,47,1,-70.8,9.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_048,DAY_01,1,50,SE,135,48,1,-76.5,9.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_049,DAY_01,1,50,SE,135,49,1,-74.3,8.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_050,DAY_01,1,50,SE,135,50,1,-70.9,9.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_051,DAY_01,1,50,SE,135,51,1,-69.7,8.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_052,DAY_01,1,50,SE,135,52,1,-70.2,9.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_053,DAY_01,1,50,SE,135,53,1,-75.6,7.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_054,DAY_01,1,50,SE,135,54,1,-79.1,8.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_055,DAY_01,1,50,SE,135,55,0,,,open_or_light_wall_obstruction,GW_01,TX_050M_SE,91,0
LORA_050M_SE_056,DAY_01,1,50,SE,135,56,1,-69.7,9.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_057,DAY_01,1,50,SE,135,57,1,-74.7,8.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_058,DAY_01,1,50,SE,135,58,1,-69.8,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_059,DAY_01,1,50,SE,135,59,1,-77.7,9.2,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_060,DAY_01,1,50,SE,135,60,1,-75.8,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_061,DAY_01,1,50,SE,135,61,1,-75.4,9.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_062,DAY_01,1,50,SE,135,62,1,-75.8,10.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_063,DAY_01,1,50,SE,135,63,1,-77.6,8.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_064,DAY_01,1,50,SE,135,64,1,-65.5,10.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_065,DAY_01,1,50,SE,135,65,1,-70.3,10.2,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_066,DAY_01,1,50,SE,135,66,1,-77.9,11,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_067,DAY_01,1,50,SE,135,67,1,-75.2,10.2,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_068,DAY_01,1,50,SE,135,68,1,-65.2,7.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_069,DAY_01,1,50,SE,135,69,1,-78.3,9.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_070,DAY_01,1,50,SE,135,70,1,-66.7,8.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_071,DAY_01,1,50,SE,135,71,1,-65.8,9.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_072,DAY_01,1,50,SE,135,72,1,-78.9,8.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_073,DAY_01,1,50,SE,135,73,1,-74.3,9.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_074,DAY_01,1,50,SE,135,74,1,-75,8.4,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_075,DAY_01,1,50,SE,135,75,1,-66.3,10.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_076,DAY_01,1,50,SE,135,76,1,-79.9,5.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_077,DAY_01,1,50,SE,135,77,1,-72.1,8.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_078,DAY_01,1,50,SE,135,78,1,-72.7,8.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_079,DAY_01,1,50,SE,135,79,1,-72.4,8.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_080,DAY_01,1,50,SE,135,80,1,-70.1,9.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_081,DAY_01,1,50,SE,135,81,1,-71.4,11,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_082,DAY_01,1,50,SE,135,82,1,-79.7,8.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_083,DAY_01,1,50,SE,135,83,1,-75.3,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_084,DAY_01,1,50,SE,135,84,1,-78.4,10.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_085,DAY_01,1,50,SE,135,85,1,-67.1,9.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_086,DAY_01,1,50,SE,135,86,1,-71.6,12.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_087,DAY_01,1,50,SE,135,87,1,-75.5,8.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_088,DAY_01,1,50,SE,135,88,1,-74.7,9.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_089,DAY_01,1,50,SE,135,89,1,-76.4,5.8,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_090,DAY_01,1,50,SE,135,90,1,-70.7,8.9,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_091,DAY_01,1,50,SE,135,91,1,-76.1,6.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_092,DAY_01,1,50,SE,135,92,1,-67.4,10.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_093,DAY_01,1,50,SE,135,93,1,-69.2,9.1,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_094,DAY_01,1,50,SE,135,94,1,-75.8,6.5,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_095,DAY_01,1,50,SE,135,95,1,-77.5,10.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_096,DAY_01,1,50,SE,135,96,1,-76.4,7.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_097,DAY_01,1,50,SE,135,97,1,-82.4,8.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_098,DAY_01,1,50,SE,135,98,1,-68.6,7.6,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_099,DAY_01,1,50,SE,135,99,1,-65.1,10.7,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
LORA_050M_SE_100,DAY_01,1,50,SE,135,100,1,-80.1,7.3,open_or_light_wall_obstruction,GW_01,TX_050M_SE,,1
